RecipeId,Name,AuthorId,AuthorName,CookTime,PrepTime,TotalTime,DatePublished,Description,RecipeCategory,Keywords,Calories,FatContent,SaturatedFatContent,CholesterolContent,SodiumContent,CarbohydrateContent,FiberContent,SugarContent,ProteinContent,RecipeServings
12061,Best Beef Stew,5060,Derf2440,PT2H20M,PT1H,PT3H20M,2001-09-24T15:35:00Z,"Company stew but the family loves it too, like all stews it is even better the next day, can be refrigerated and reheated. Serve with a light salad and soft rolls to sop up the gravy.",Stew,"c(""One Dish Meal"", ""Meat"", ""Canadian"", ""European"", ""Spring"", ""Summer"", ""Winter"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",793.5,25.0,6.8,82.9,657.8,81.0,10.5,24.8,32.7,
12062,Roasted pumpkin seeds,15098,June Hoeckendorf,PT6H,PT12H,PT18H,2001-09-24T15:35:00Z,Tasty pumpkin seeds. I've been doing this since I was a kid with my mom and now make them with my grandkids. They are just plain fun!,Lunch/Snacks,"c(""Vegetable"", ""Very Low Carbs"", ""Low Protein"", ""Low Cholesterol"", ""Kid Friendly"", ""Free Of..."", ""Halloween"", ""Weeknight"", ""Roast"", ""Oven"", ""Easy"")",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12063,Indian Pudding,14386,Divinemom5,PT1H20M,PT10M,PT1H30M,2001-09-24T15:35:00Z,Make and share this Indian Pudding recipe from Food.com.,Dessert,"c(""Native American"", ""Healthy"", ""Free Of..."", ""Winter"", ""Spicy"", ""Christmas"", ""Thanksgiving"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",171.9,4.9,2.5,65.7,148.6,27.6,0.7,14.6,5.2,8.0
12064,Canned moose meat,19721,Terry,PT4H,PT30M,PT4H30M,2001-09-24T15:36:00Z,"Editors Note:  From the University of Wisconsin-Cooperative Extension, Safe Food Preservation:  Meat, wild game, poultry, and fish are low-acid foods and must be processed in a pressure canner for the full time specified to destroy food-poisoning  bacteria that might be present.  Under no circumstances should you use any other processing method such as boiling water bath, microwave, or over canning.",Moose,"c(""Wild Game"", ""Meat"", ""Very Low Carbs"", ""Low Protein"", ""Low Cholesterol"", ""Canning"", ""Easy"")",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12065,Fresh Apple Cake,12875,paula giles,PT1H30M,PT15M,PT1H45M,2001-09-24T15:36:00Z,Make and share this Fresh Apple Cake recipe from Food.com.,Dessert,"c(""Lunch/Snacks"", ""Apple"", ""Fruit"", ""Weeknight"", ""Oven"", ""< 4 Hours"", ""Easy"")",8794.1,512.5,181.1,964.9,4451.8,1000.2,33.9,666.0,88.7,
12066,Shirley Temple,19718,Katie Romanek,,PT2M,PT2M,2001-09-24T15:36:00Z,Make and share this Shirley Temple recipe from Food.com.,Beverages,"c(""Very Low Carbs"", ""Low Protein"", ""Low Cholesterol"", ""Kid Friendly"", ""Spring"", ""Summer"", ""Winter"", ""< 15 Mins"", ""Easy"")",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12067,Pork tenderloin with Marmalade Sauce,16140,Norahs Girl,PT1H,PT5M,PT1H5M,2001-09-24T15:36:00Z,Make and share this Pork tenderloin with Marmalade Sauce recipe from Food.com.,Pork,"c(""Meat"", ""Kid Friendly"", ""Weeknight"", ""Oven"", ""< 4 Hours"", ""Easy"")",330.9,6.9,2.2,111.6,533.5,30.0,0.9,24.7,37.1,
12068,Mexican Wedding Cookies,4470,Bergy,PT20M,PT10M,PT30M,2001-09-24T15:36:00Z,I am posting this recipe on request. I have not tried this recipe. I have had these cookies in Mexico at a wedding and these sound authentic.,Dessert,"c(""Cookie & Brownie"", ""Fruit"", ""Nuts"", ""Mexican"", ""< 30 Mins"", ""Oven"")",58.1,4.1,2.2,8.9,28.1,4.8,0.3,1.1,0.8,
12069,TV Pizza,6357,Charishma_Ramchanda,PT15M,PT5M,PT20M,2001-09-24T15:36:00Z,Make and share this TV Pizza recipe from Food.com.,Cheese,"c(""< 30 Mins"", ""Beginner Cook"", ""Easy"")",442.9,33.7,13.2,89.8,1038.3,12.9,2.6,6.4,22.6,
12070,Sunburst Lemon Bars,12875,paula giles,PT1H,PT20M,PT1H20M,2001-09-24T15:36:00Z,Make and share this Sunburst Lemon Bars recipe from Food.com.,Bar Cookie,"c(""Dessert"", ""Cookie & Brownie"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",144.9,5.8,3.4,37.1,54.4,22.3,0.2,16.1,1.6,
12071,Green Bean Medley,12832,Lisa Barnes,PT40M,PT5M,PT45M,2001-09-24T15:36:00Z,"Hot, filling and tasty recipe for cool winter months. My Grandma handed this down to me and it's a household favorite and very easy to make.",Stew,"c(""Rice"", ""Vegetable"", ""Meat"", ""European"", ""Low Cholesterol"", ""Healthy"", ""< 60 Mins"", ""Stove Top"", ""Easy"")",659.1,18.5,7.0,79.7,1515.5,89.0,5.6,2.8,31.4,4.0
12072,Roast turkey Pan gravy,4470,Bergy,PT20M,PT5M,PT25M,2001-09-24T15:36:00Z,Make and share this Roast turkey Pan gravy recipe from Food.com.,Chicken,"c(""Poultry"", ""Vegetable"", ""Meat"", ""Canadian"", ""Free Of..."", ""Christmas"", ""Thanksgiving"", ""< 30 Mins"", ""Stove Top"")",96.6,0.1,0.0,0.0,7.2,10.8,0.3,1.5,0.8,
12073,Paula's Easy Homemade (Tastes Like Fresh) Salsa,12875,paula giles,,PT10M,PT10M,2001-09-24T15:36:00Z,Make and share this Paula's Easy Homemade (Tastes Like Fresh) Salsa recipe from Food.com.,Sauces,"c(""Mexican"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""< 15 Mins"")",58.9,0.5,0.1,0.0,576.7,13.5,1.9,4.9,2.7,
12074,Peanut Butter Creme Caramel,14386,Divinemom5,PT1H,PT25M,PT1H25M,2001-09-24T15:36:00Z,Custard-like dessert is a gourmet treat.Reduced-calorie peanut butter and egg substitute make healthy.Enjoy!,Dessert,"c(""Christmas"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",122.0,1.3,0.5,2.5,66.5,23.3,0.0,23.4,4.7,12.0
12075,Blueberry Apples,5060,Derf2440,PT8M,PT15M,PT23M,2001-09-24T15:36:00Z,"Our favorite dessert, made from fresh berries or from the berries in the freezer, in the middle of winter they are wonderful.
(try other berries too, cranberries are great!)",Frozen Desserts,"c(""Dessert"", ""Apple"", ""Berries"", ""Fruit"", ""Canadian"", ""European"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Kid Friendly"", ""Spring"", ""Summer"", ""Winter"", ""Microwave"", ""< 30 Mins"", ""Beginner Cook"", ""Easy"")",189.3,0.5,0.1,0.0,8.2,44.1,5.0,35.9,0.9,1.0
12076,Cinnamon Candy Sauce,14386,Divinemom5,PT10M,PT10M,PT20M,2001-09-24T15:36:00Z,"This is a good sauce served room temperature, or chilled over cake, baked fruit, fruit pie, or ice cream. Makes a pretty gift in a jar.",Sauces,"c(""Dessert"", ""< 30 Mins"", ""Stove Top"", ""Easy"")",954.5,66.4,41.2,244.6,152.0,88.1,0.1,49.4,4.5,
12077,Roast Turkey (Easy Steps for New Cooks),4470,Bergy,PT6H,PT30M,PT6H30M,2001-09-24T15:36:00Z,"With Thanksgiving, Christmas etc sneaking up on us I thought it may be helpful for new cooks to have an easy step by step recipe for roasting a Turkey. This is a straight forward basic recipe. Add to the preparation time the time to make the stuffing and gravy. Happy cooking",Whole Turkey,"c(""Poultry"", ""Meat"", ""Canadian"", ""Christmas"", ""Thanksgiving"", ""Weeknight"", ""Roast"", ""Oven"")",1104.7,60.4,20.3,456.6,727.6,1.4,0.8,0.0,130.1,10.0
12078,Mexican Wedding Cakes,15609,Lali8752,PT12M,PT10M,PT22M,2001-09-24T15:36:00Z,Make and share this Mexican Wedding Cakes recipe from Food.com.,Dessert,"c(""Cookie & Brownie"", ""Mexican"", ""< 30 Mins"", ""Oven"", ""Easy"")",64.6,4.3,2.5,10.2,44.3,5.9,0.2,1.3,0.8,
12079,Chocolate Mayonnaise Cake,16140,Norahs Girl,PT30M,PT10M,PT40M,2001-09-24T15:36:00Z,Make and share this Chocolate Mayonnaise Cake recipe from Food.com.,Dessert,"c(""Kid Friendly"", ""< 60 Mins"", ""Oven"", ""Beginner Cook"", ""Easy"")",565.7,8.6,5.3,21.1,498.4,119.9,2.0,85.5,5.1,
12080,Pumpkin Marble Cheesecake,9690,Cheryl E,PT55M,PT25M,PT1H20M,2001-09-25T10:33:00Z,Make and share this Pumpkin Marble Cheesecake recipe from Food.com.,Cheesecake,"c(""Dessert"", ""Fruit"", ""Nuts"", ""Potluck"", ""Thanksgiving"", ""Weeknight"", ""Oven"", ""< 4 Hours"", ""Easy"")",478.7,30.4,11.7,105.8,487.4,46.2,2.1,24.4,7.3,
12081,Broiled Oysters,5060,Derf2440,PT5M,PT15M,PT20M,2001-09-25T10:33:00Z,"These oysters are luscious!! Great appy or do lots and make a meal out of them with a salad, actually you should make lots anyway, they go very fast as an appy!",Canadian,"c(""Very Low Carbs"", ""Low Protein"", ""Low Cholesterol"", ""Broil/Grill"", ""< 30 Mins"", ""Oven"", ""Oysters"", ""Easy"")",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12082,Paprika Chicken in Yoghurt,16140,Norahs Girl,PT45M,PT5M,PT50M,2001-09-25T10:33:00Z,Make and share this Paprika Chicken in Yoghurt recipe from Food.com.,Chicken,"c(""Poultry"", ""Meat"", ""Kid Friendly"", ""< 60 Mins"", ""Oven"")",129.6,9.5,1.8,5.1,235.3,8.9,1.6,4.3,3.0,6.0
12083,Halloween Cheddar Fondue (for the adults),4470,Bergy,PT15M,PT10M,PT25M,2001-09-25T10:33:00Z,Fondues are back and what a better time to try one than Halloween. You can serve this outdoors while watching the little nippers and the fireworks. It tastes great,Cheese,"c(""Canadian"", ""Halloween"", ""< 30 Mins"", ""Stove Top"")",264.0,10.5,5.4,20.4,434.2,32.9,5.2,4.4,10.1,6.0
12084,Ramen Broccoli Slaw,18765,Agnes DiFonzo,,PT5M,PT5M,2001-09-25T10:33:00Z,This broccoli slaw in delicious - given to me by a friend so I don't know where it originated. It's better freshly made and not refrigerated. You can buy broccoli slaw in the prepackaged lettuce area of most supermarkets.,Vegetable,"c(""< 15 Mins"", ""No Cook"", ""Beginner Cook"", ""Easy"")",753.5,61.6,8.4,0.0,590.6,43.4,4.9,18.4,11.7,6.0
12085,Crown Jewel Dessert,16909,Joyce Heddin,PT9H,PT45M,PT9H45M,2001-09-25T10:33:00Z,Make and share this Crown Jewel Dessert recipe from Food.com.,Dessert,"c(""Low Protein"", ""Weeknight"", ""For Large Groups"", ""Refrigerator"")",130.2,5.3,3.3,19.6,105.9,19.6,0.0,18.3,1.9,16.0
12086,Barbacoa,19823,Manuel Rios,PT1H,PT1H10M,PT2H10M,2001-09-25T10:33:00Z,Make and share this Barbacoa recipe from Food.com.,Lamb/Sheep,"c(""Meat"", ""Mexican"", ""Spicy"", ""Weeknight"", ""Stove Top"", ""< 4 Hours"")",585.9,3.3,0.6,0.0,10361.0,119.7,12.7,5.2,19.1,3.0
12087,Milk Tart,16140,Norahs Girl,PT20M,PT10M,PT30M,2001-09-25T10:33:00Z,This is a very popular South african Teatime treat/Dessert a plus in its favour is it can be made in advance.The traditional version is made with a Puff Pastry base but I find a short crust type base makes it much easier to cut and handle.The filling can also be put into Custard cups and served as a milk pudding.,Pie,"c(""Dessert"", ""South African"", ""African"", ""Kid Friendly"", ""Potluck"", ""< 30 Mins"", ""Refrigerator"", ""Easy"")",413.0,16.8,10.0,100.0,171.9,57.6,0.9,30.2,8.4,
12088,Chicken With Apricot and Almonds,16140,Norahs Girl,PT30M,PT5M,PT35M,2001-09-25T10:33:00Z,Another easy dish for a midweek supper!  One of my daughter's favourite chicken dishes.  Also good for an informal dinner party.,Chicken,"c(""Poultry"", ""Fruit"", ""Nuts"", ""Meat"", ""Kid Friendly"", ""< 60 Mins"", ""Oven"", ""Easy"")",348.5,22.4,2.1,0.1,1295.5,34.4,7.7,21.0,8.9,4.0
12089,Pepper Shrimp,5060,Derf2440,PT10M,PT5M,PT15M,2001-09-25T10:33:00Z,"Very basic and good because it can be eaten as is, dipped in seafood sauce, as an appy or added to other dishes, good in a plain spinach/mushroom/tomato salad with lemon/parmesan cheese/ balsamic vinegar / parsley dressing. From a Safeway advertisement 1996",Lunch/Snacks,"c(""Canadian"", ""Very Low Carbs"", ""Healthy"", ""Spring"", ""Summer"", ""Winter"", ""Spicy"", ""< 15 Mins"", ""Stove Top"", ""Easy"")",287.0,7.4,2.7,352.7,361.4,7.0,2.2,0.7,47.0,4.0
12090,Halloween Caramel Apples,4470,Bergy,PT10M,PT25M,PT35M,2001-09-25T10:33:00Z,Just watch the look on the trick or treaters faces when you pop one of these in their sack. When I was a kid this was the ultimate goodie.,Apple,"c(""Fruit"", ""Canadian"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Free Of..."", ""Halloween"", ""Microwave"", ""< 60 Mins"", ""Easy"")",378.0,8.3,3.1,10.4,200.5,77.4,3.4,63.9,3.9,12.0
12091,Enchiladas (Aka Mexican Stuff),19810,Froggie,PT20M,PT15M,PT35M,2001-09-25T10:33:00Z,"Fast, easy, and just plain yummy. Can be made ahead. For those people with tummies that can handle HOT, use hot sauce and salsa. Serve with chips and a blop of sour cream!",Beans,"c(""Meat"", ""Mexican"", ""Kid Friendly"", ""Spicy"", ""Microwave"", ""< 60 Mins"", ""Oven"", ""Easy"")",337.0,15.3,5.3,82.2,1082.9,20.1,5.1,3.6,28.4,6.0
12092,Lentil and Feta Bake,16140,Norahs Girl,PT58M,PT8H,PT8H58M,2001-09-25T10:33:00Z,Make and share this Lentil and Feta Bake recipe from Food.com.,One Dish Meal,"c(""Grains"", ""Cheese"", ""Lentil"", ""Beans"", ""Fruit"", ""Vegetable"", ""Nuts"", ""Potluck"", ""Winter"", ""Weeknight"", ""Oven"", ""Easy"")",431.8,25.1,2.4,0.0,171.8,39.9,13.1,8.6,17.2,
12093,Mediterranean Fish Steaks,16140,Norahs Girl,PT30M,PT5M,PT35M,2001-09-25T10:33:00Z,Make and share this Mediterranean Fish Steaks recipe from Food.com.,Vegetable,"c(""Kid Friendly"", ""< 60 Mins"", ""Oven"", ""Easy"")",152.7,9.1,1.3,0.0,12.7,15.0,3.5,8.1,2.4,4.0
12094,Autumn Apple Cheesecake,9690,Cheryl E,PT1H10M,PT25M,PT1H35M,2001-09-25T10:33:00Z,Make and share this Autumn Apple Cheesecake recipe from Food.com.,Cheesecake,"c(""Dessert"", ""Apple"", ""Fruit"", ""Nuts"", ""Potluck"", ""Weeknight"", ""Oven"", ""Refrigerator"", ""< 4 Hours"", ""Easy"")",408.6,27.9,10.7,87.2,254.1,37.1,2.4,30.1,5.5,
12095,Basil Cheesecake,17984,Mr. Bill in TN,PT3H,PT1H,PT4H,2001-09-25T10:33:00Z,Make and share this Basil Cheesecake recipe from Food.com.,High In...,"c(""Weeknight"", ""< 4 Hours"")",558.5,49.0,25.6,211.6,744.3,8.8,0.8,1.1,22.4,12.0
12096,Beef Barbecue Casserole,15020,Ruth Ellen Hagar,PT25M,PT20M,PT45M,2001-09-25T10:33:00Z,Make and share this Beef Barbecue Casserole recipe from Food.com.,One Dish Meal,"c(""Beans"", ""Meat"", ""< 60 Mins"", ""Oven"")",685.5,31.0,12.2,103.0,1936.0,62.6,8.7,7.3,40.4,
12097,Sour Cream Apple Pie,5060,Derf2440,PT45M,PT30M,PT1H15M,2001-09-25T10:34:00Z,Make and share this Sour Cream Apple Pie recipe from Food.com.,Pie,"c(""Dessert"", ""Apple"", ""Fruit"", ""Canadian"", ""Low Protein"", ""Spring"", ""Summer"", ""Winter"", ""Weeknight"", ""Oven"", ""< 4 Hours"", ""Easy"")",505.2,26.6,12.2,71.3,322.1,63.7,2.0,41.9,4.8,6.0
12098,Pate Cheesecake,17984,Mr. Bill in TN,PT1H,PT30M,PT1H30M,2001-09-25T10:34:00Z,Make and share this Pate Cheesecake recipe from Food.com.,Weeknight,"""< 4 Hours""",172.3,16.3,10.2,49.2,164.6,4.1,0.3,0.5,3.3,12.0
12099,Halloween Bonfire Potatoes,4470,Bergy,PT1H,PT20M,PT1H20M,2001-09-25T10:34:00Z,Fireworks and bonfire potatoes - what a great combo. You can have any variety of toppings for the potatoes try traditional sour cream &amp; chives etc etc Use you imagination go wild!,Potato,"c(""Beans"", ""Vegetable"", ""Meat"", ""Canadian"", ""Kid Friendly"", ""Halloween"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",402.7,18.2,9.4,68.2,525.8,38.1,5.0,1.9,22.0,8.0
12100,Amazing Stuffed 'shrooms,16459,Elizabeth Fullerton,PT15M,PT15M,PT30M,2001-09-25T10:34:00Z,"My husband's friend Mark introduced me to this recipe. They always disappear quickly when I serve them at gatherings. You may need to add a little more or a little less of the ingredients to get enough mixture. If you have some left over, it's pretty good to eat off of the spoon!",Low Cholesterol,"c(""< 30 Mins"", ""Easy"")",67.6,2.3,1.2,5.5,193.9,8.9,0.9,1.3,3.4,12.0
12101,Orange Pumpkin Muffins,14386,Divinemom5,PT23M,PT10M,PT33M,2001-09-25T15:11:00Z,Make and share this Orange Pumpkin Muffins recipe from Food.com.,Quick Breads,"c(""Breads"", ""Lunch/Snacks"", ""Grains"", ""Vegetable"", ""Winter"", ""Christmas"", ""Thanksgiving"", ""< 60 Mins"", ""For Large Groups"", ""Oven"", ""Easy"")",182.7,6.9,0.9,23.5,188.0,28.6,1.0,18.0,2.6,18.0
12102,Cheese Onions,6512,Virginia Chandler,PT52M,PT25M,PT1H17M,2001-09-25T15:11:00Z,My mother had made these for years only for Thanksgiving. These are to good to only enjoy once a year. I finally coaxed the recipe from her and I make it for everyday occassions.,Cheese,"c(""Onions"", ""Vegetable"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",284.0,22.0,14.1,70.5,1522.4,6.7,0.2,2.6,15.0,4.0
12103,Savory Chuck Roast,6512,Virginia Chandler,PT3H,PT25M,PT3H25M,2001-09-25T15:11:00Z,Make and share this Savory Chuck Roast recipe from Food.com.,Roast Beef,"c(""Meat"", ""Savory"", ""Weeknight"", ""Oven"", ""< 4 Hours"")",650.2,27.6,10.2,224.5,282.1,11.1,0.5,1.0,73.6,4.0
12104,Marzipan,15609,Lali8752,,PT15M,PT15M,2001-09-25T15:12:00Z,Make and share this Marzipan recipe from Food.com.,Candy,"c(""Dessert"", ""European"", ""Low Cholesterol"", ""< 15 Mins"", ""No Cook"")",1258.3,35.4,2.7,0.0,32.6,230.1,8.7,213.1,17.0,
12105,Streusel Plum Cake,5060,Derf2440,PT45M,PT15M,PT1H,2001-09-25T15:12:00Z,"This cake is low in fat and not too sweet. The glaze is optional, it takes a minute to prepare and adds only a few more calories. Great way to use up fresh plumbs in season. We like it best without the glaze, which also helps the diabetic.",Breads,"c(""Dessert"", ""Fruit"", ""Canadian"", ""Low Protein"", ""Healthy"", ""< 60 Mins"", ""Oven"", ""Easy"")",277.3,7.2,1.3,38.2,109.8,50.3,1.8,34.3,4.2,10.0
12106,Apricot Delights,14386,Divinemom5,PT40M,PT5M,PT45M,2001-09-25T15:12:00Z,Make and share this Apricot Delights recipe from Food.com.,Candy,"c(""Dessert"", ""Fruit"", ""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Kid Friendly"", ""Christmas"", ""< 60 Mins"", ""Stove Top"", ""Easy"")",44.1,1.4,0.1,0.0,0.6,8.2,0.6,7.5,0.4,
12107,Pickled Eggplant (Aubergine),10404,Diana Adcock,PT30M,PT15M,PT45M,2001-09-25T15:12:00Z,Make and share this Pickled Eggplant (Aubergine) recipe from Food.com.,Vegetable,"c(""< 60 Mins"", ""Canning"")",284.9,1.1,0.2,0.0,29.1,64.0,19.5,42.6,6.2,
12108,Strawberry-Banana Smoothie,19871,Hougly,,PT30M,PT30M,2001-09-26T10:28:00Z,I was experimenting with some liquor (I'm a bartender) and I just stumbled across this. It's a cross between a Daquari and a Julius. Be sure to server in a Sugar rimmed glass with a Orange or Lemon wheel and a mint leaf for colour. If you want more my ICQ # is 4285337,Smoothies,"c(""Beverages"", ""Strawberry"", ""Berries"", ""Fruit"", ""Canadian"", ""Spring"", ""Summer"", ""< 30 Mins"", ""Refrigerator"", ""Beginner Cook"", ""Freezer"", ""Small Appliance"", ""Easy"")",166.6,0.2,0.0,0.0,31.3,7.4,1.1,5.4,2.2,
12109,Mushroom and Pea Soup,6357,Charishma_Ramchanda,PT30M,PT30M,PT1H,2001-09-26T10:28:00Z,Make and share this Mushroom and Pea Soup recipe from Food.com.,< 60 Mins,,177.8,4.6,1.2,10.8,627.0,20.8,2.7,9.2,13.1,4.0
12110,Lamb Persille,13483,Tebo3759,PT2H10M,PT30M,PT2H40M,2001-09-26T10:28:00Z,"Crunchy, tasty and easy to prepare. Mint sauce could be used but I prefer the taste of the lamb rather than the mint.",Lamb/Sheep,"c(""Meat"", ""High Protein"", ""High In..."", ""Weeknight"", ""Roast"", ""Oven"", ""< 4 Hours"", ""Easy"")",544.5,35.1,15.7,128.8,687.2,20.8,1.8,1.8,34.6,8.0
12111,corn dish,8714,Debra Stuart,PT15M,PT15M,PT30M,2001-09-26T10:28:00Z,Make and share this corn dish recipe from Food.com.,Corn,"c(""Vegetable"", ""< 30 Mins"", ""Oven"", ""Easy"")",312.1,20.4,5.6,12.1,762.1,30.2,2.7,4.8,7.2,6.0
12112,Baked Sausage Potatoes and Cheese,19345,Jessica1,PT50M,PT20M,PT1H10M,2001-09-26T10:28:00Z,Mmm...cheesy goodness. This is especially good on those cold days. I got this recipe from my mom and her best friend a couple of years ago and have been enjoying it ever since.,Potato,"c(""Vegetable"", ""Meat"", ""Winter"", ""Weeknight"", ""Oven"", ""< 4 Hours"", ""Easy"")",778.1,39.8,12.1,65.8,1060.8,83.3,10.2,3.6,22.9,
12113,Soetkoekies (Traditional South African Biscuits),16140,Norahs Girl,PT15M,PT10M,PT25M,2001-09-26T10:28:00Z,Make and share this Soetkoekies (Traditional South African Biscuits) recipe from Food.com.,Breads,"c(""Lunch/Snacks"", ""Fruit"", ""Nuts"", ""South African"", ""African"", ""Kid Friendly"", ""< 30 Mins"", ""Oven"", ""Beginner Cook"", ""Easy"")",118.4,5.6,2.2,20.5,70.7,14.9,0.7,7.5,2.3,
12114,Hamburger and Yorkshire pudding,4470,Bergy,PT35M,PT15M,PT50M,2001-09-26T10:28:00Z,"This is similar to"" Toad in the hole"", just a slightly different version. Love it on a blustery night.  Instead of meatballs take a shortcut (shown in the photo) use sausages - I used hot Italian and made only half the recipe. Worked well. I browned the sausages for 15 minutes in the oven before pouring in the Ice Cold Yorkshire Pudding. The Yorkshire was light and tasty.",Meat,"c(""Canadian"", ""< 60 Mins"", ""Oven"")",393.4,17.8,7.2,159.4,1051.0,32.4,1.0,4.0,24.5,4.0
12115,Spaghetti Sauce to Die For,19893,Luke Meakins,PT2H5M,PT20M,PT2H25M,2001-09-26T10:28:00Z,This is a hearty (meaty) yet tangy spaghetti sauce that I have tweaked to almost perfection. A must try for any Italian food lovers out there.,Spaghetti,"c(""Meat"", ""European"", ""Low Cholesterol"", ""Healthy"", ""Weeknight"", ""< 4 Hours"")",427.8,23.2,9.0,102.8,1208.9,24.7,5.2,14.7,31.6,6.0
12116,Onion Cups,14175,Michelle Bakel,PT30M,PT20M,PT50M,2001-09-26T10:28:00Z,This is a wonderfully light side dish FULL of flavor. Try it with My Honey-Lemon Chicken (Recipe #12129) found here at Recipezaar.,Vegetable,"c(""Low Protein"", ""Low Cholesterol"", ""Healthy"", ""Spring"", ""Summer"", ""Winter"", ""Broil/Grill"", ""< 60 Mins"", ""Oven"")",135.7,7.5,3.0,10.2,182.2,15.6,2.7,8.8,3.0,8.0
12117,Pastel tres leches,19823,Manuel Rios,PT30M,PT30M,PT1H,2001-09-26T10:28:00Z,Make and share this Pastel tres leches recipe from Food.com.,Dessert,"c(""Mexican"", ""< 60 Mins"", ""Oven"")",460.9,11.6,5.7,259.8,1106.3,67.8,0.8,43.1,16.3,8.0
12118,Creamy Mange-Tout &amp; Beetroot Salad,16140,Norahs Girl,,PT10M,PT10M,2001-09-26T10:28:00Z,Make and share this Creamy Mange-Tout &amp; Beetroot Salad recipe from Food.com.,Lunch/Snacks,"c(""Vegetable"", ""< 15 Mins"", ""No Cook"", ""Easy"")",116.4,8.0,2.3,43.6,126.7,8.2,1.8,5.3,4.5,6.0
12119,Bath Bombs,7308,Kat2355,,PT5M,PT5M,2001-09-26T10:28:00Z,Bath bombs are (non-edible!) chunks of ... stuff that you throw in your bathwater. They soften the skin and smell great.,Bath/Beauty,"c(""< 15 Mins"", ""Easy"")",30.5,0.0,0.0,0.0,7665.4,7.3,0.1,0.0,0.0,
12120,Elegant Baked Eggs,6357,Charishma_Ramchanda,PT15M,PT5M,PT20M,2001-09-26T10:28:00Z,"My brother loves this, he is crazy about these elegant eggs but I always pull his leg telling him that he gobbles them up too fast and doesn't admire their elegance:)",< 30 Mins,"""Easy""",194.9,14.7,6.0,439.6,158.0,1.9,0.4,0.9,13.4,1.0
